brand,model,variant,fuel_type,body_type,transmission,owner_type,owner_number,kms_driven,model_year,registration_year,engine_displacement,mileage,max_power,torque,color,engine_type,gear_box,drive_type,steering_type,top_speed,acceleration,price,City,car_age
Mahindra,Mahindra KUV 100 NXT,Trip,Cng,SUV,Manual,1st Owner,1,76500,2018,2018,1198.0,18.15,82.0,115.0,Silver,mFALCON G80 Engine,5 Speed,FWD,Power,160.0,14.350000000000001,434999.99999999994,Delhi,7
Honda,Honda City,i VTEC V,Petrol,Sedan,Manual,1st Owner,1,48000,2016,2016,1497.0,17.8,117.3,145.0,Red,i VTEC Engine,5 Speed,FWD,Power,182.5,11.549999999999997,645000.0,Delhi,9
Tata,Tata Nexon,1.2 Revotron XMA,Petrol,SUV,Automatic,1st Owner,1,42000,2019,2019,1198.0,17.0,108.5,170.0,White,Revotron 1.2L Turbocharged engine,6 Speed,FWD,Power,154.5,11.64,775000.0,Delhi,6
Renault,Renault Duster,Petrol RxL,Petrol,SUV,Manual,2nd Owner,2,50000,2014,2014,1598.0,13.24,102.57,145.0,Brown,K4M Petrol Engine,5 speed,FWD,Power,170.0,12.9,375000.0,Delhi,11
Ford,Ford Ecosport,1.5 Petrol Titanium,Petrol,SUV,Manual,2nd Owner,2,55000,2017,2017,1496.0,15.9,120.69,149.0,Grey,Ti-VCT Petrol Engine,5 Speed,FWD,Electric,170.0,12.9,650000.0,Delhi,8
Volkswagen,Volkswagen Vento,Petrol Highline,Petrol,Sedan,Manual,2nd Owner,2,90000,2010,2010,1598.0,15.04,103.6,153.0,Others,In Line Petrol Engine,5 Speed,FWD,Power,182.5,12.9,204999.99999999997,Delhi,15
Mercedes-Benz,Mercedes-Benz E-Class,E 200 CGI,Petrol,Sedan,Automatic,1st Owner,1,72000,2015,2015,1949.5,12.0,177.54999999999998,300.0,White,In-Line Petrol Engine ,7 Speed,RWD,Power,182.5,11.549999999999997,2390000.0,Delhi,10
Mahindra,Mahindra KUV 100,mFALCON G80 K8,Petrol,SUV,Manual,2nd Owner,2,33091,2018,2018,1198.0,18.15,82.0,115.0,Red,mFALCON G80 Engine,5 Speed,FWD,Power,160.0,14.350000000000001,529000.0,Delhi,7
Renault,Renault KWID,RXL,Petrol,Hatchback,Manual,1st Owner,1,40838,2018,2018,799.0,22.25,53.26,72.0,Others,0.8 SCe,5 Speed,,Electric,170.0,12.9,300000.0,Delhi,7
Mercedes-Benz,Mercedes-Benz C-Class,C 200 CGI Avantgarde,Petrol,Sedan,Automatic,1st Owner,1,56000,2015,2015,1796.0,11.74,177.54999999999998,285.0,White,In-Line Engine,7 Speed,RWD,Power,182.5,11.549999999999997,2400000.0,Delhi,10
Toyota,Toyota Innova Crysta,2.4 VX 7 STR,Diesel,MUV,Manual,1st Owner,1,71914,2018,2018,1949.5,19.255853130413264,147.51,343.0,Silver,2.4L Diesel Engine,5-Speed,RWD,Electric,170.0,12.9,1678000.0,Delhi,7
Maruti,Maruti Swift,VXI,Petrol,Hatchback,Manual,1st Owner,1,67043,2017,2017,1197.0,22.38,88.5,113.0,Silver,K Series Dual jet,5-Speed,,Electric,170.0,12.9,499000.0,Delhi,8
Mini,Mini Cooper Countryman,Cooper S,Petrol,SUV,Automatic,1st Owner,1,18000,2021,2021,1949.5,14.34,177.54999999999998,280.0,Silver,Petroll Engine,7-Speed DCT Steptronic,AWD,Power,182.5,11.549999999999997,3275000.0,Delhi,4
Toyota,Toyota Etios,VX,Petrol,Sedan,Manual,1st Owner,1,100010,2011,2012,1496.0,17.6,88.7,132.0,Silver,"2NR-FE ,Gasoline, 4 Cylin",5 Speed,FWD,Power,170.0,12.9,206999.99999999997,Delhi,14
Maruti,Maruti Celerio,VXI AT,Petrol,Hatchback,Automatic,2nd Owner,2,70000,2016,2016,998.0,23.1,67.04,90.0,Others,K10B Engine,5 Speed ,FWD,Power,154.5,14.350000000000001,390000.0,Delhi,9
Honda,Honda City,i VTEC VX,Petrol,Sedan,Manual,1st Owner,1,56857,2015,2015,1497.0,17.4,117.3,145.0,Silver,i VTEC Engine,5 Speed ,FWD,Power,182.5,11.549999999999997,603000.0,Delhi,10
Toyota,Toyota Camry,Hybrid,Petrol,Sedan,Automatic,1st Owner,1,120000,2014,2014,1949.5,19.16,158.2,213.0,Others,2AR FXE Petrol Engine ,6 Speed ,FWD,Power,170.0,12.9,1400000.0,Delhi,11
Mercedes-Benz,Mercedes-Benz GL-Class,350 CDI Blue Efficiency,Diesel,SUV,Automatic,1st Owner,1,92000,2015,2015,1949.5,11.3,177.54999999999998,372.5,White,V-Type Diesel Engine,7 Speed,AWD,Power,182.5,11.549999999999997,3150000.0,Delhi,10
Mercedes-Benz,Mercedes-Benz E-Class,Exclusive E 220d,Diesel,Sedan,Automatic,1st Owner,1,45000,2019,2019,1949.5,16.1,177.54999999999998,372.5,White,CDI In-line Engine,9 Speed,RWD,Electric,182.5,11.549999999999997,5000000.0,Delhi,6
Toyota,Toyota Innova Crysta,2.8 GX AT 8S BSIV,Diesel,MUV,Automatic,1st Owner,1,68000,2019,2019,1949.5,11.36,171.5,360.0,Grey,1-GD FTV Engine,6 Speed,RWD,Power,170.0,12.9,1725000.0,Delhi,6
Mercedes-Benz,Mercedes-Benz GLC,200,Petrol,SUV,Automatic,1st Owner,1,36000,2020,2020,1949.5,12.74,177.54999999999998,320.0,Black,M 264 petrol engine,9 speed Tronic,AWD,Power,182.5,12.9,5240000.0,Delhi,5
BMW,BMW 7 Series,740Li,Petrol,Sedan,Automatic,2nd Owner,2,67000,2012,2012,1949.5,10.425000000000006,177.54999999999998,372.5,Grey,V-Type Engine,6 Speed,,Power,182.5,11.549999999999997,1600000.0,Delhi,13
Toyota,Toyota Corolla Altis,GL MT,Petrol,Sedan,Manual,1st Owner,1,37000,2017,2017,1798.0,14.28,138.03,173.0,Brown,2ZR-FE Petrol Engine,6 Speed,FWD,Power,182.5,11.549999999999997,1250000.0,Delhi,8
MG,MG Hector Plus,Sharp CVT,Petrol,SUV,Automatic,1st Owner,1,9150,2021,2021,1451.0,16.56,141.0,250.0,Silver,1.5L Turbocharged Intercooled,6-speed CVT,,,170.0,12.9,1925000.0,Delhi,4
Hyundai,Hyundai i20,1.4 CRDi Sportz,Diesel,Hatchback,Manual,3rd Owner,3,100000,2012,2012,1396.0,23.0,90.0,22.4,Others,Diesel Engine,6 Speed,,Power,170.0,12.96,250000.0,Delhi,13
Honda,Honda Amaze,VX CVT BSVI,Petrol,Sedan,Automatic,1st Owner,1,10000,2022,2022,1199.0,18.3,88.5,110.0,Others,i-VTEC,CVT,,Electric,170.0,12.9,935000.0,Delhi,3
Maruti,Maruti Ertiga,VXI CNG,Cng,MUV,Manual,1st Owner,1,116059,2013,2013,1462.0,26.11,86.63,121.5,Silver,K15C,5-Speed,2WD,,170.0,12.9,551000.0,Delhi,12
Maruti,Maruti Ignis,Sigma BSVI,Petrol,Hatchback,Manual,1st Owner,1,18254,2022,2022,1197.0,20.89,81.8,113.0,Others,VVT,5 Speed,,Electric,170.0,12.9,505999.99999999994,Delhi,3
Land Rover,Land Rover Range Rover Sport,HSE,Diesel,SUV,Automatic,1st Owner,1,61200,2016,2016,1949.5,12.65,177.54999999999998,372.5,Blue,V-Type Engine,8 Speed,4WD,Power,182.5,11.549999999999997,6300000.0,Delhi,9
Honda,Honda Amaze,SX i-VTEC,Petrol,Sedan,Manual,1st Owner,1,108133,2016,2017,1198.0,18.0,86.7,109.0,White,i-VTEC Petrol Engine,5 Speed,FWD,Power,160.0,14.350000000000001,422000.0,Delhi,9
Maruti,Maruti Ertiga,VXI,Petrol,MUV,Manual,1st Owner,1,66198,2014,2014,1462.0,20.51,101.65,136.8,Blue,K15C Smart Hybrid,5-Speed,2WD,,170.0,12.9,631000.0,Delhi,11
Maruti,Maruti Baleno,Alpha,Petrol,Hatchback,Manual,1st Owner,1,49000,2017,2017,1197.0,21.01,81.8,113.0,Silver,1.2L VVT Engine,5 Speed,FWD,Electric,170.0,12.36,590000.0,Delhi,8
Hyundai,Hyundai Grand i10,1.2 Kappa Sportz Option AT,Petrol,Hatchback,Automatic,1st Owner,1,89733,2017,2017,1197.0,18.9,81.86,113.75,Others,Kappa VTVT Petrol Engine,4 Speed,FWD,Power,165.0,12.9,499000.0,Delhi,8
Maruti,Maruti Swift,VXI AMT BSVI,Petrol,Hatchback,Automatic,1st Owner,1,20000,2022,2022,1197.0,22.56,88.5,113.0,Others,K Series Dual jet,5-Speed,,Electric,170.0,12.9,785000.0,Delhi,3
Hyundai,Hyundai i20,Sportz 1.4 CRDi,Diesel,Hatchback,Manual,2nd Owner,2,90360,2014,2014,1396.0,21.9,88.76,219.6,Silver,U2 CRDI Diesel Engine,6 Speed,FWD,Power,170.0,12.9,325000.0,Delhi,11
Land Rover,Land Rover Discovery Sport,Si4 HSE,Petrol,SUV,Automatic,1st Owner,1,44000,2017,2017,1949.5,12.63,177.0,340.0,Red,Si4 Petrol Engine,9 Speed,4WD,Power,180.0,11.549999999999997,3600000.0,Delhi,8
Toyota,Toyota Yaris,G CVT,Petrol,Sedan,Automatic,1st Owner,1,26000,2020,2020,1496.0,17.8,105.94,140.0,Red,1.5 Dual VVT-i Engine,7 Speed CVT,FWD,Power,170.0,12.9,925000.0,Delhi,5
Maruti,Maruti Ciaz,ZXi Plus,Petrol,Sedan,Manual,1st Owner,1,68000,2016,2016,1373.0,20.73,91.1,130.0,Silver,k14B VVT Engine,5 Speed,FWD,Power,182.5,14.0,645000.0,Delhi,9
Maruti,Maruti Ciaz,Delta BSIV,Petrol,Sedan,Manual,1st Owner,1,60000,2018,2018,1462.0,21.56,103.25,138.0,Grey,k15B VVT Engine,5 Speed,FWD,Power,170.0,12.9,760000.0,Delhi,7
BMW,BMW 3 Series,330i Sport,Petrol,Sedan,Automatic,1st Owner,1,20000,2020,2020,1949.5,16.13,177.54999999999998,372.5,White,TwinPower Turbo 4 Cylinder Petrol Engine,8-Speed Steptronic Sport Automatic Transmission,RWD,Power,182.5,11.549999999999997,4200000.0,Delhi,5
Honda,Honda City,VX MT,Petrol,Sedan,Manual,1st Owner,1,8000,2021,2021,1497.0,17.4,117.6,145.0,Brown,i VTEC Engine,5 Speed,FWD,Power,182.5,11.549999999999997,1245000.0,Delhi,4
Renault,Renault Duster,110PS Diesel RxZ,Diesel,SUV,Manual,1st Owner,1,120000,2014,2014,1461.0,19.01,108.45,248.0,Others,dCi Diesel Engine,6 Speed,FWD,Power,170.0,12.9,500000.0,Delhi,11
Maruti,Maruti Wagon R,LXI CNG,Cng,Hatchback,Manual,1st Owner,1,70000,2015,2015,998.0,26.6,58.16,77.0,Others,K10B Engine,5 Speed,FWD,Power,154.5,14.350000000000001,280000.0,Delhi,10
Honda,Honda City,1.5 S MT,Petrol,Sedan,Manual,3rd Owner,3,90000,2009,2009,1497.0,17.0,118.0,146.0,Gold,In-Line Engine,5 Speed,FWD,Power,170.0,12.9,114999.99999999999,Delhi,16
Ford,Ford Ecosport,1.5 Diesel Titanium BSIV,Diesel,SUV,Manual,1st Owner,1,70000,2018,2018,1498.0,23.0,98.96,205.0,Gray,TDCi Diesel Engine,5 Speed,FWD,Power,170.0,12.9,600000.0,Delhi,7
Tata,Tata Harrier,XZ Plus BSVI,Diesel,SUV,Manual,1st Owner,1,70000,2021,2021,1949.5,16.35,167.67,350.0,White,Kryotec 2.0 L Turbocharged Engine,6-Speed,,Power,170.0,12.9,1650000.0,Delhi,4
Hyundai,Hyundai Venue,SX Turbo,Petrol,SUV,Manual,2nd Owner,2,14445,2021,2022,998.0,18.27,118.35,172.0,White,Kappa 1.0 L Turbo GDi Petrol,6-Speed,FWD,Electric,170.0,12.9,852999.9999999999,Delhi,4
Tata,Tata Nexon,1.2 Revotron XZA Plus,Petrol,SUV,Automatic,2nd Owner,2,29847,2019,2019,1198.0,17.0,108.5,170.0,Silver,Revotron 1.2L Turbocharged engine,6 Speed,FWD,Power,154.5,12.9,861000.0,Delhi,6
Volkswagen,Volkswagen Vento,Petrol Highline,Petrol,Sedan,Manual,2nd Owner,2,80000,2011,2011,1598.0,15.04,103.6,153.0,Others,In Line Petrol Engine,5 Speed,FWD,Power,182.5,12.9,275000.0,Delhi,14
Hyundai,Hyundai Grand i10,AT Asta,Petrol,Hatchback,Automatic,1st Owner,1,88443,2014,2014,1197.0,18.9,82.0,114.0,Red,Kappa VTVT Petrol Engine,4 Speed,FWD,Power,163.0,14.350000000000001,418000.0,Delhi,11
Hyundai,Hyundai i10,Magna,Petrol,Hatchback,Manual,2nd Owner,2,82892,2011,2011,1197.0,20.36,78.9,111.7,Silver,Kappa Petrol Engine,5 Speed,FWD,Power,170.0,12.9,190000.0,Delhi,14
Mahindra,Mahindra Thar,LX 4-Str Hard Top Diesel AT BSVI,Diesel,SUV,Automatic,1st Owner,1,14500,2023,2023,1949.5,19.255853130413264,130.0,300.0,Brown,mHawk 130 Engine,6 Speed,4X4,Power,170.0,12.9,1850000.0,Delhi,2
Hyundai,Hyundai i20 Active,1.2 SX,Petrol,Hatchback,Manual,1st Owner,1,59549,2015,2015,1197.0,17.19,81.86,114.73,White,VTVT Petrol Engine,5 Speed,FWD,Power,160.0,14.0,519000.00000000006,Delhi,10
Maruti,Maruti Wagon R,LXI CNG,Cng,Hatchback,Manual,1st Owner,1,70000,2015,2015,998.0,26.6,58.16,77.0,Others,K10B Engine,5 Speed,FWD,Power,154.5,14.350000000000001,320000.0,Delhi,10
Maruti,Maruti Wagon R,CNG LXI BSIV,Cng,Hatchback,Manual,2nd Owner,2,64228,2019,2020,998.0,27.984999999999992,67.04,90.0,Silver,K10B Petrol Engine,5 Speed,FWD,Power,154.5,14.350000000000001,501000.0,Delhi,6
Maruti,Maruti Swift,VXI BSVI,Petrol,Hatchback,Manual,1st Owner,1,10000,2022,2022,1197.0,22.38,88.5,113.0,Others,K Series Dual jet,5-Speed,,Electric,170.0,12.9,700000.0,Delhi,3
Ford,Ford Ecosport,1.5 Diesel Titanium BSIV,Diesel,SUV,Manual,2nd Owner,2,60000,2018,2018,1498.0,23.0,98.96,205.0,Others,TDCi Diesel Engine,5 Speed,FWD,Power,170.0,12.9,600000.0,Delhi,7
Tata,Tata Nexon,1.2 Revotron XMA,Petrol,SUV,Automatic,1st Owner,1,32000,2018,2018,1198.0,17.0,108.5,170.0,Grey,Revotron 1.2L Turbocharged engine,6 Speed,FWD,Power,154.5,11.64,675000.0,Delhi,7
Maruti,Maruti Swift,LXI,Petrol,Hatchback,Manual,1st Owner,1,20000,2019,2019,1197.0,21.21,81.8,113.0,Others,VTVT Engine,5,FWD,Electric,170.0,12.71,550000.0,Delhi,6
Maruti,Maruti Wagon R,CNG LXI BSIV,Cng,Hatchback,Manual,1st Owner,1,65000,2016,2016,998.0,27.984999999999992,67.04,90.0,Grey,K10B Petrol Engine,5 Speed,FWD,Power,154.5,14.350000000000001,345000.0,Delhi,9
Maruti,Maruti Wagon R,CNG LXI Opt BSIV,Cng,Hatchback,Manual,1st Owner,1,23900,2021,2021,998.0,27.984999999999992,67.04,90.0,White,K10B Petrol Engine,5 Speed,FWD,Power,154.5,14.350000000000001,541000.0,Delhi,4
Maruti,Maruti Alto K10,VXi BSVI,Petrol,Hatchback,Manual,1st Owner,1,2900,2023,2023,998.0,24.39,65.71,89.0,Grey,K10C,5 Speed,,Power,170.0,12.9,430000.0,Delhi,2
Hyundai,Hyundai Venue,S BSVI,Petrol,SUV,Manual,1st Owner,1,15000,2022,2022,1197.0,19.255853130413264,81.8,113.8,Blue,1.2 Kappa Petrol,5-Speed,,Power,170.0,12.9,860000.0,Delhi,3
Hyundai,Hyundai Santro,Sportz,Petrol,Hatchback,Manual,1st Owner,1,11200,2022,2022,1086.0,20.3,68.05,99.0,Grey,1.1 L Petrol,5 Speed,FWD,Electric,170.0,12.9,530000.0,Delhi,3
Tata,Tata Nexon EV Prime,XZ Plus LUX,Electric,SUV,Automatic,1st Owner,1,17000,2023,2023,745.5,19.255853130413264,127.0,245.0,Grey,,,,Electric,170.0,11.549999999999997,1423000.0,Delhi,2
Kia,Kia Sonet,HTK Plus Turbo iMT BSVI,Petrol,SUV,Manual,1st Owner,1,1900,2023,2023,998.0,18.2,118.36,172.0,White,Smartstream G1.0 T - GDi,6-Speed iMT,FWD,Electric,170.0,12.9,1070000.0,Delhi,2
Hyundai,Hyundai i10,Magna,Petrol,Hatchback,Manual,1st Owner,1,70098,2010,2010,1197.0,20.36,78.9,111.7,Silver,Kappa Petrol Engine,5 Speed,FWD,Power,170.0,12.9,173000.0,Delhi,15
Nissan,Nissan Magnite,XV BSVI,Petrol,SUV,Manual,1st Owner,1,30498,2021,2021,999.0,18.75,71.02,96.0,Black,B4D 1.0 NA PETROL,5 Speed,,Electronic,170.0,14.350000000000001,707000.0,Delhi,4
Honda,Honda Amaze,VX CVT BSVI,Petrol,Sedan,Automatic,1st Owner,1,33000,2021,2021,1199.0,18.3,88.5,110.0,Grey,i-VTEC,CVT,,Electric,170.0,12.9,819999.9999999999,Delhi,4
Renault,Renault Kiger,RXZ Turbo DT,Petrol,SUV,Manual,1st Owner,1,7243,2021,2021,999.0,20.5,98.63,160.0,Blue,1.0L Turbo,5 Speed,,Electric,170.0,12.9,827999.9999999999,Delhi,4
Maruti,Maruti Brezza,Zxi DT BSVI,Petrol,SUV,Manual,1st Owner,1,7867,2023,2023,1462.0,19.89,101.65,136.8,Silver,K15C Smart Hybrid,5-Speed,,Electric,170.0,12.9,1255000.0,Delhi,2
Maruti,Maruti Vitara Brezza,ZDi Plus Dual Tone,Diesel,SUV,Manual,2nd Owner,2,110000,2018,2018,1248.0,24.3,88.5,200.0,Others,DDiS 200 Diesel Engine,5 Speed,FWD,Power,172.0,12.36,690000.0,Delhi,7
Renault,Renault Triber,RXL BSVI,Petrol,MUV,Manual,1st Owner,1,49650,2022,2022,999.0,20.0,71.01,96.0,Orange,,5 Speed,,Electric,170.0,12.9,616000.0,Delhi,3
Tata,Tata New Safari,XZ Plus 6 Str Adventure Edition BSVI,Diesel,SUV,Manual,1st Owner,1,5301,2022,2022,1949.5,16.14,167.67,350.0,Blue,Kryotec 2.0 L Turbocharged Engine,6-Speed,,Power,170.0,12.9,2099000.0,Delhi,3
Hyundai,Hyundai Venue,S Turbo BSIV,Petrol,SUV,Manual,1st Owner,1,21366,2019,2020,998.0,18.27,118.35,171.6,White,,6-Speed,FWD,Power,170.0,12.9,800000.0,Delhi,6
Jeep,Jeep Compass,Model S 4X4 Diesel AT BSVI,Diesel,SUV,Automatic,1st Owner,1,40099,2021,2021,1949.5,14.9,167.67,350.0,Grey,2.0L Multijet Diesel,9 Speed,4x4,Power,160.0,12.9,2450000.0,Delhi,4
Ford,Ford Aspire,1.5 TDCi Titanium Plus,Diesel,Sedan,Manual,1st Owner,1,100000,2015,2015,1498.0,25.83,99.0,215.0,Others,TDCi Diesel Engine,5 Speed,FWD,Power,170.0,11.549999999999997,315000.0,Delhi,10
Ford,Ford Aspire,1.5 TDCi Titanium Plus,Diesel,Sedan,Manual,1st Owner,1,100000,2015,2015,1498.0,25.83,99.0,215.0,Others,TDCi Diesel Engine,5 Speed,FWD,Power,170.0,11.549999999999997,315000.0,Delhi,10
Honda,Honda City,i VTEC VX,Petrol,Sedan,Manual,1st Owner,1,48000,2015,2015,1497.0,17.4,117.3,145.0,White,i VTEC Engine,5 Speed ,FWD,Power,182.5,11.549999999999997,650000.0,Delhi,10
Mercedes-Benz,Mercedes-Benz GLE,300d BSVI,Diesel,SUV,Automatic,1st Owner,1,29000,2020,2020,1949.5,19.255853130413264,177.54999999999998,372.5,White,V Type Engine,9G-TRONIC,AWD,Power,182.5,11.549999999999997,7800000.0,Delhi,5
Maruti,Maruti Wagon R,LXI CNG,Cng,Hatchback,Manual,1st Owner,1,120000,2017,2017,998.0,26.6,58.16,77.0,Others,K10B Engine,5 Speed,FWD,Power,154.5,14.350000000000001,310000.0,Delhi,8
Tata,Tata Nexon,1.2 Revotron XZA Plus,Petrol,SUV,Automatic,1st Owner,1,58000,2019,2019,1198.0,17.0,108.5,170.0,Blue,Revotron 1.2L Turbocharged engine,6 Speed,FWD,Power,154.5,12.9,825000.0,Delhi,6
Honda,Honda Amaze,S i-VTEC,Petrol,Sedan,Manual,1st Owner,1,58000,2016,2016,1198.0,17.8,86.7,109.0,Red,i-VTEC Petrol Engine,5 Speed,FWD,Power,154.5,14.350000000000001,484999.99999999994,Delhi,9
Honda,Honda Amaze,S i-Vtech,Petrol,Sedan,Manual,1st Owner,1,50000,2015,2015,1198.0,18.0,86.7,109.0,Others,i-VTEC Petrol Engine,5 Speed,FWD,Power,160.0,14.350000000000001,350000.0,Delhi,10
Honda,Honda Amaze,VX CVT i-VTEC,Petrol,Sedan,Automatic,1st Owner,1,32000,2019,2019,1199.0,18.1,88.7,110.0,Maroon,i-VTEC Petrol Engine,CVT,FWD,Power,160.0,14.350000000000001,795000.0,Delhi,6
BMW,BMW 3 Series,320d Luxury Line,Diesel,Sedan,Automatic,1st Owner,1,9900,2020,2020,1949.5,20.37,177.54999999999998,372.5,Orange,TwinPower Turbo 4 Cylinder Engine,8 Speed,RWD,Power,182.5,11.549999999999997,4090000.0,Delhi,5
Maruti,Maruti Swift,LXI Optional-O,Petrol,Hatchback,Manual,1st Owner,1,3721,2017,2017,1197.0,20.4,83.11,113.0,White,K Series VVT Engine,5 Speed,FWD,Power,165.0,12.6,470000.0,Delhi,8
Hyundai,Hyundai Grand i10 Nios,Sportz,Petrol,Hatchback,Manual,1st Owner,1,16564,2020,2020,1197.0,20.7,81.86,113.8,Grey,1.2 Kappa petrol,5-Speed,,Electric,170.0,12.9,625000.0,Delhi,5
BMW,BMW X5,xDrive 30d xLine,Diesel,SUV,Automatic,1st Owner,1,34000,2019,2019,1949.5,13.38,177.54999999999998,372.5,Blue,TwinPower Turbo 6-cylinder engine,8-Speed Steptronic,AWD,Power,170.0,11.549999999999997,7290000.000000001,Delhi,6
Tata,Tata Punch,Creative BSVI,Petrol,SUV,Manual,1st Owner,1,15992,2022,2022,1199.0,20.09,86.63,115.0,Silver,1.2 l Revotron Engine,5 Speed,,Electric,170.0,12.9,794000.0,Delhi,3
Maruti,Maruti Alto K10,VXI,Petrol,Hatchback,Manual,1st Owner,1,91380,2015,2015,998.0,23.95,67.05,90.0,White,K Series Petrol Engine,5 Speed,FWD,Power,154.5,13.3,266000.0,Delhi,10
Mercedes-Benz,Mercedes-Benz CLA,200 CGI Sport,Petrol,Sedan,Automatic,1st Owner,1,50000,2017,2017,1949.5,15.04,177.54999999999998,300.0,Blue,In Line Petrol Engine,7 Speed,FWD,Power,182.5,11.549999999999997,2390000.0,Delhi,8
Maruti,Maruti Alto K10,VXI,Petrol,Hatchback,Manual,2nd Owner,2,47231,2017,2017,998.0,24.39,65.71,89.0,Silver,K10C,5 Speed,,Power,170.0,12.9,296000.0,Delhi,8
Toyota,Toyota Fortuner,2.8 2WD AT,Diesel,SUV,Automatic,1st Owner,1,20500,2018,2018,1949.5,12.9,174.5,372.5,White,1-GD FTV Engine,6 Speed,RWD,Power,170.0,12.9,3090000.0,Delhi,7
Maruti,Maruti Vitara Brezza,VDi Option,Diesel,SUV,Manual,1st Owner,1,89908,2018,2018,1248.0,24.3,88.5,200.0,Blue,DDiS 200 Diesel Engine,5 Speed,FWD,Power,172.0,12.36,607000.0,Delhi,7
Mercedes-Benz,Mercedes-Benz GLC,220,Diesel,SUV,Automatic,1st Owner,1,60000,2018,2018,1949.5,17.9,170.0,372.5,White,Diesel Engine,9 Speed,AWD,Power,182.5,11.549999999999997,4000000.0,Delhi,7
BMW,BMW X1,sDrive 20d xLine,Diesel,SUV,Automatic,1st Owner,1,34000,2018,2018,1949.5,20.68,177.54999999999998,372.5,White,Diesel Engine,8 Speed,FWD,Power,182.5,11.549999999999997,2750000.0,Delhi,7
Toyota,Toyota Glanza,S BSVI,Petrol,Hatchback,Manual,1st Owner,1,30000,2022,2022,1197.0,22.35,88.5,113.0,Silver,1.2 L Petrol Engine,5-Speed,,Power,170.0,12.9,740000.0,Delhi,3
Fiat,Fiat Punto,1.3 Active,Diesel,Hatchback,Manual,1st Owner,1,120000,2013,2013,1248.0,20.3,75.0,197.0,Red,MULTIJET Engine,5-Speed,FWD,Power,170.0,12.9,114999.99999999999,Delhi,12
Hyundai,Hyundai i10,Era 1.1,Petrol,Hatchback,Manual,1st Owner,1,99100,2010,2010,1086.0,19.81,68.05,99.04,White,IRDE2 Engine,5 Speed,FWD,Power,165.0,14.3,167000.0,Delhi,15
Jeep,Jeep Compass,1.4 Limited,Petrol,SUV,Automatic,1st Owner,1,22000,2019,2019,1368.0,16.0,160.0,250.0,Black,1.4-Litre 4-Cyl Multiair Engine,7 Speed,4X2,Power,182.5,11.549999999999997,1475000.0,Delhi,6
BMW,BMW X1,sDrive20d Expedition,Diesel,SUV,Automatic,1st Owner,1,22120,2017,2017,1949.5,20.68,177.54999999999998,372.5,White,Diesel Engine,8 Speed,FWD,Power,182.5,11.549999999999997,1995000.0,Delhi,8
Mahindra,Mahindra XUV500,W5,Diesel,SUV,Manual,1st Owner,1,30120,2020,2020,1949.5,19.255853130413264,152.87,360.0,Silver,mHawk155 Diesel Engine,6 Speed,FWD,Power,170.0,12.9,1265000.0,Delhi,5
Renault,Renault Triber,RXZ EASY-R AMT Dual Tone BSVI,Petrol,MUV,Automatic,1st Owner,1,4000,2023,2023,999.0,18.2,71.01,96.0,Silver,,5 Speed,,Electric,170.0,12.9,835000.0,Delhi,2
Hyundai,Hyundai Venue,SX Opt Dual Tone Diesel,Diesel,SUV,Manual,1st Owner,1,14800,2021,2021,1493.0,23.7,98.6,240.26,White,U2 CRDi Diesel,6-Speed,FWD,Electric,170.0,12.9,1095000.0,Delhi,4
Honda,Honda Civic,ZX,Petrol,Sedan,Automatic,1st Owner,1,8120,2020,2020,1799.0,16.5,139.46,174.0,White,1.8-litre i-VTEC petrol engine,CVT,FWD,Power,170.0,12.9,1950000.0,Delhi,5
Hyundai,Hyundai i20,Magna,Petrol,Hatchback,Manual,1st Owner,1,54650,2012,2013,1197.0,18.5,82.85,113.7,Grey,Kappa VTVT Petrol Engine,5 Speed,FWD,Power,170.0,12.9,309000.0,Delhi,13
Hyundai,Hyundai i10,Magna 1.1,Petrol,Hatchback,Manual,1st Owner,1,99343,2010,2010,1086.0,19.81,68.05,99.04,Red,IRDE2 Engine,5 Speed,FWD,Power,165.0,14.3,204999.99999999997,Delhi,15
Jeep,Jeep Compass,2.0 Longitude Option,Diesel,SUV,Manual,1st Owner,1,22800,2020,2020,1949.5,17.1,170.0,350.0,White,2.0-Litre 4-Cyl Multijet II Engine,6 Speed,4X2,power,170.0,12.9,1698999.9999999998,Delhi,5
Maruti,Maruti Wagon R,LXI BS IV,Petrol,Hatchback,Manual,2nd Owner,2,37961,2014,2014,998.0,20.51,67.04,90.0,Silver,K10B Petrol Engine,5 Speed,FWD,Power,154.5,14.350000000000001,303000.0,Delhi,11
Maruti,Maruti Alto K10,VXI,Petrol,Hatchback,Manual,2nd Owner,2,76751,2016,2016,998.0,24.39,65.71,89.0,White,K10C,5 Speed,,Power,170.0,12.9,264000.0,Delhi,9
Mahindra,Mahindra Scorpio N,Z8L 6 Str AT BSVI,Petrol,SUV,Automatic,1st Owner,1,6000,2022,2022,1949.5,19.255853130413264,177.54999999999998,372.5,Green,mStallion,6-Speed,2WD,Electric,170.0,12.9,2395000.0,Delhi,3
MG,MG Astor,Savvy Turbo AT BSVI,Petrol,SUV,Automatic,1st Owner,1,24788,2021,2021,1349.0,14.34,138.08,220.0,Red,220TURBO,6 Speed,,Electronic,170.0,12.9,1541000.0,Delhi,4
